"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"65","SUCCESS","0","3","32768","0","0.0","1030","2","28.414017540381725","33.871130600424124","5.457113060042399"
"66","SUCCESS","0","9","32768","0","0.0","305","2","28.414017540381725","47.291130600424054","18.87711306004233"
"67","SUCCESS","0","0","32768","0","0.0","1086","2","28.414017540381725","33.871130600424124","5.457113060042399"
"69","SUCCESS","0","9","32768","0","0.0","201","2","28.414017540381725","52.78163060042403","24.367613060042306"
"70","SUCCESS","0","9","32768","0","0.0","556","2","28.414017540381725","41.90113060042408","13.487113060042358"
"71","SUCCESS","0","4","32768","0","0.0","678","2","28.414017540381725","35.301130600424116","6.887113060042392"
"72","SUCCESS","0","9","32768","0","0.0","384","2","28.414017540381725","44.21113060042407","15.797113060042346"
"73","SUCCESS","0","9","32768","0","0.0","326","2","28.414017540381725","47.51113060042405","19.09711306004233"
"74","SUCCESS","0","9","32768","0","0.0","118","2","28.414017540381725","62.77913060042398","34.36511306004226"
"76","SUCCESS","0","6","32768","0","0.0","249","2","28.414017540381725","32.00113060042413","3.587113060042409"
"77","SUCCESS","0","9","32768","0","0.0","577","2","28.414017540381725","42.56113060042408","14.147113060042354"
"79","SUCCESS","0","9","32768","0","0.0","533","2","28.414017540381725","44.10113060042407","15.687113060042346"
"80","SUCCESS","0","6","32768","0","0.0","1730","2","28.414017540381725","31.781130600424135","3.36711306004241"
"82","SUCCESS","0","3","32768","0","0.0","1039","2","28.414017540381725","33.871130600424124","5.457113060042399"
"83","SUCCESS","0","0","32768","0","0.0","805","2","28.414017540381725","33.871130600424124","5.457113060042399"
"84","SUCCESS","0","4","32768","0","0.0","941","2","28.414017540381725","35.301130600424116","6.887113060042392"
"86","SUCCESS","0","3","32768","0","0.0","1042","2","28.414017540381725","33.871130600424124","5.457113060042399"
"87","SUCCESS","0","6","32768","0","0.0","1397","2","28.414017540381725","31.781130600424135","3.36711306004241"
"88","SUCCESS","0","4","32768","0","0.0","673","2","28.414017540381725","35.521130600424115","7.107113060042391"
"89","SUCCESS","0","3","32768","0","0.0","834","2","28.414017540381725","33.871130600424124","5.457113060042399"
"90","SUCCESS","0","9","32768","0","0.0","319","2","28.414017540381725","47.181130600424055","18.76711306004233"
"91","SUCCESS","0","0","32768","0","0.0","1113","2","28.414017540381725","33.761130600424124","5.3471130600424"
"92","SUCCESS","0","0","32768","0","0.0","939","2","39.151130600424096","44.54113060042407","5.389999999999972"
"94","SUCCESS","0","6","32768","0","0.0","1679","2","39.151130600424096","42.45113060042408","3.299999999999983"
"95","SUCCESS","0","4","32768","0","0.0","1031","2","39.151130600424096","44.65113060042407","5.499999999999972"
"96","SUCCESS","0","3","32768","0","0.0","1068","2","39.151130600424096","46.08113060042406","6.929999999999964"
"98","SUCCESS","0","0","32768","0","0.0","1435","2","39.151130600424096","44.43113060042407","5.279999999999973"
"100","SUCCESS","0","9","32768","0","0.0","931","2","39.151130600424096","53.881630600424025","14.730499999999928"
"101","SUCCESS","0","0","32768","0","0.0","1389","2","39.151130600424096","44.43113060042407","5.279999999999973"
"102","SUCCESS","0","4","32768","0","0.0","170","2","39.151130600424096","46.19113060042406","7.039999999999964"
"103","SUCCESS","0","9","32768","0","0.0","780","2","39.151130600424096","53.771630600424025","14.620499999999929"
